12:16:47.648,-0.68,-0.19,-0.23,-0.02,-0.03,1.00,
12:16:47.775,0.14,-0.37,0.03,-0.01,-0.03,1.00,
12:16:47.903,0.17,-0.03,-0.21,-0.01,-0.04,1.00,
12:16:48.029,0.37,0.31,-0.02,-0.02,-0.02,1.00,
12:16:48.194,0.19,-0.31,-0.02,-0.03,-0.03,1.00,
12:16:48.284,0.49,-0.21,-0.14,-0.01,-0.02,1.01,
12:16:48.441,0.45,0.07,0.09,-0.02,-0.01,0.99,
12:16:48.582,0.31,0.14,-0.26,-0.02,-0.01,1.01,
12:16:48.666,0.59,-0.30,-0.10,-0.03,-0.01,1.02,
12:16:48.792,-0.09,-0.23,0.10,-0.01,-0.02,1.01,
12:16:48.919,0.17,-0.03,-0.31,-0.02,-0.01,0.99,
12:16:49.066,0.44,0.07,-0.14,-0.01,0.01,1.01,
12:16:49.207,-0.47,-0.28,-0.35,-0.02,0.00,1.00,
12:16:49.303,-0.54,-0.23,-0.19,-0.01,-0.02,1.01,
12:16:49.427,-0.73,0.10,-0.10,-0.01,-0.01,1.01,
12:16:49.555,-1.08,0.28,0.00,-0.02,-0.01,1.01,
12:16:49.719,-0.54,0.21,-0.44,-0.01,-0.03,1.00,
12:16:49.810,0.24,-0.21,-0.07,-0.02,-0.03,1.01,
12:16:49.937,0.24,0.35,-0.37,-0.02,-0.02,1.01,
12:16:50.108,0.61,0.05,-0.02,-0.03,-0.03,1.00,
12:16:50.190,0.92,-0.73,0.77,-0.02,-0.03,0.99,
12:16:50.316,-0.12,-0.17,-0.28,-0.00,-0.02,1.00,
12:16:50.444,0.05,-0.02,-0.45,-0.02,-0.02,1.00,
12:16:50.606,0.42,-0.28,-0.16,-0.00,-0.01,1.00,
12:16:50.699,-0.03,-0.23,-0.37,-0.02,-0.01,1.02,
12:16:50.825,-0.05,-0.19,-0.12,-0.02,-0.01,1.00,
12:16:50.997,0.28,-0.02,-0.02,-0.02,-0.00,1.00,
12:16:51.079,-0.30,-0.38,-0.28,-0.01,-0.00,1.00,
12:16:51.245,0.00,0.12,0.03,-0.02,-0.00,1.01,
12:16:51.333,0.12,0.23,-0.16,-0.01,0.00,1.00,
12:16:51.495,-0.07,-0.63,0.17,-0.01,0.01,1.01,
12:16:51.588,-0.38,-0.30,-0.24,-0.01,-0.01,1.00,
12:16:51.759,-0.31,-0.12,-0.10,-0.01,-0.00,1.02,
12:16:51.842,-0.94,0.31,-0.17,-0.01,-0.02,0.99,
12:16:51.968,-0.85,-0.49,0.07,-0.02,-0.01,1.01,
12:16:52.097,-0.51,-0.02,-0.07,-0.01,-0.03,1.00,
12:16:52.223,-0.51,0.40,-0.14,-0.01,-0.01,1.01,
